id,original_text,file,line,widget_or_context
"2a6fdf632353","سیستم پرداخت در حال راه‌اندازی است.","lib/services/payment_service.dart",276,"'سیستم پرداخت در حال راه‌اندازی است.',"
"b71eb05f622f","به زودی امکان خرید کتاب‌های صوتی فراهم خواهد شد.","lib/services/payment_service.dart",281,"'به زودی امکان خرید کتاب‌های صوتی فراهم خواهد ش..."
"5bffd5c2c4e7","متوجه شدم","lib/services/payment_service.dart",290,"'متوجه شدم',"
"501f89c73428","خطا در پرداخت","lib/services/payment_service.dart",316,"'خطا در پرداخت',"
"adcc6cb353f8","پرداخت انجام نشد. لطفاً دوباره تلاش کنید.","lib/services/payment_service.dart",322,"message ?? 'پرداخت انجام نشد. لطفاً دوباره تلاش..."
"d22b5741bacf","باشه","lib/services/payment_service.dart",329,"'باشه',"
"2c0a4b3e3e6c","در حال پردازش","lib/services/payment_service.dart",355,"'در حال پردازش',"
"de9c9fd21710","پرداخت شما ثبت شد و در حال تایید نهایی است.","lib/services/payment_service.dart",365,"'پرداخت شما ثبت شد و در حال تایید نهایی است.',"
"1f4e4dd8514d","کتاب به زودی به کتابخانه شما اضافه می‌شود. اگر تا چند دقیقه دیگر کتاب ظاهر نشد، لطفاً با پشتیبانی تماس بگیرید.","lib/services/payment_service.dart",370,"'کتاب به زودی به کتابخانه شما اضافه می‌شود. اگر..."
"e12635f88537","متوجه شدم","lib/services/payment_service.dart",379,"'متوجه شدم',"
"491e94fb15e5","موسیقی","lib/services/playlist_service.dart",89,"String get typeLabel => isMusic ? 'موسیقی' : 'ک..."
"72cc72a7f997","کتاب‌ها","lib/services/playlist_service.dart",89,"String get typeLabel => isMusic ? 'موسیقی' : 'ک..."
"ef0619513bb5","آهنگ","lib/services/playlist_service.dart",159,"return isMusic == true ? 'آهنگ' : 'فصل';"
"ae7816134e26","فصل","lib/services/playlist_service.dart",159,"return isMusic == true ? 'آهنگ' : 'فصل';"
"e38b44d66c3a","آلبوم","lib/services/playlist_service.dart",161,"return isMusic == true ? 'آلبوم' : 'کتاب';"
"eaa14ac5f2b4","کتاب","lib/services/playlist_service.dart",161,"return isMusic == true ? 'آلبوم' : 'کتاب';"
"6045157689d5","فصل X","lib/services/playlist_service.dart",165,"/// For single chapters: shows chapter title or..."
"b3e02fc65d5e","فصل X","lib/services/playlist_service.dart",172,"// Fallback: ""فصل X"" or ""آهنگ X"""
"9b086c5a3cc5","آهنگ X","lib/services/playlist_service.dart",172,"// Fallback: ""فصل X"" or ""آهنگ X"""
"91511c9f99b7","آهنگ","lib/services/playlist_service.dart",173,"final label = isMusic == true ? 'آهنگ' : 'فصل';"
"a8227e5a8067","فصل","lib/services/playlist_service.dart",173,"final label = isMusic == true ? 'آهنگ' : 'فصل';"
"0dfd41291fd7","از کتاب: X","lib/services/playlist_service.dart",180,"/// For single chapters: shows ""از کتاب: X"" or ..."
"99bf20584d54","از آلبوم: X","lib/services/playlist_service.dart",180,"/// For single chapters: shows ""از کتاب: X"" or ..."
"6ef8401d2d81","از آلبوم:","lib/services/playlist_service.dart",184,"final prefix = isMusic == true ? 'از آلبوم:' : ..."
"2c35b6008a24","از کتاب:","lib/services/playlist_service.dart",184,"final prefix = isMusic == true ? 'از آلبوم:' : ..."
"a70c599dbfa1","فصل X","lib/services/playlist_service.dart",489,"// The UI will show fallback text like ""فصل X"" ..."
"01df4ce64586","کاربر وارد نشده است","lib/services/playlist_service.dart",540,"return AddItemResult.error('کاربر وارد نشده است');"
"0314ea88c003","خطای سرور","lib/services/playlist_service.dart",613,"return AddItemResult.error('خطای سرور');"
"655efbb383d4","پرداخت","lib/services/purchase_service.dart",190,"'پرداخت',"
"0e3dd977665d","سیستم پرداخت در حال راه‌اندازی است.","lib/services/purchase_service.dart",200,"'سیستم پرداخت در حال راه‌اندازی است.',"
"96ed43f4b653","به زودی امکان خرید کتاب‌های صوتی فراهم خواهد شد.","lib/services/purchase_service.dart",205,"'به زودی امکان خرید کتاب‌های صوتی فراهم خواهد ش..."
"b5e72bae46ae","متوجه شدم","lib/services/purchase_service.dart",214,"'متوجه شدم',"
"73d5cc70562e","پیشنهاد شده","lib/theme/app_theme.dart",356,"/// Section header title (home screen sections ..."
"e24579b9fc11","فرمت فایل پشتیبانی نمی‌شود.

","lib/utils/audio_validator.dart",81,"'فرمت فایل پشتیبانی نمی‌شود.\n\n'"
"ea695d3e73b6","فرمت‌های مجاز: MP3، M4A (AAC)

","lib/utils/audio_validator.dart",82,"'فرمت‌های مجاز: MP3، M4A (AAC)\n\n'"
"8c79c9f2a813","لطفاً فایل صوتی خود را با یکی از فرمت‌های بالا ذخیره کنید.","lib/utils/audio_validator.dart",83,"'لطفاً فایل صوتی خود را با یکی از فرمت‌های بالا..."
"1bd903d9345d","این فایل یک فایل صوتی معتبر نیست.

","lib/utils/audio_validator.dart",94,"'این فایل یک فایل صوتی معتبر نیست.\n\n'"
"8515f62c1c96","فرمت‌های مجاز: MP3، M4A (AAC)","lib/utils/audio_validator.dart",95,"'فرمت‌های مجاز: MP3، M4A (AAC)',"
"1831ce72ca99","حجم فایل از حد مجاز بیشتر است ($sizeMB مگابایت).

","lib/utils/audio_validator.dart",105,"'حجم فایل از حد مجاز بیشتر است ($sizeMB مگابایت..."
"97486c5399f4","حداکثر حجم مجاز: $kServerMaxFileSizeMB مگابایت

","lib/utils/audio_validator.dart",106,"'حداکثر حجم مجاز: $kServerMaxFileSizeMB مگابایت..."
"dfb9560b3bc6","برای کاهش حجم فایل:
","lib/utils/audio_validator.dart",107,"'برای کاهش حجم فایل:\n'"
"2b67d1fa1e64","• فرمت: MP3 یا M4A
","lib/utils/audio_validator.dart",108,"'• فرمت: MP3 یا M4A\n'"
"03f02cbbe3d5","• کانال: مونو (Mono)
","lib/utils/audio_validator.dart",109,"'• کانال: مونو (Mono)\n'"
"1da5731bbb3d","• نرخ نمونه‌برداری: 44.1 kHz
","lib/utils/audio_validator.dart",110,"'• نرخ نمونه‌برداری: 44.1 kHz\n'"
"697eac599997","• بیت‌ریت: 64-96 kbps

","lib/utils/audio_validator.dart",111,"'• بیت‌ریت: 64-96 kbps\n\n'"
"0dfbdbf1dff7","یا فصل را به چند بخش کوچک‌تر تقسیم کنید.","lib/utils/audio_validator.dart",112,"'یا فصل را به چند بخش کوچک‌تر تقسیم کنید.',"
"b59206799498","مدت زمان فصل بیش از حد مجاز است ($durationMin دقیقه).

","lib/utils/audio_validator.dart",120,"'مدت زمان فصل بیش از حد مجاز است ($durationMin ..."
"6e54d6c2ab2c","حداکثر مدت هر فصل: ۲۴۰ دقیقه (۴ ساعت)

","lib/utils/audio_validator.dart",121,"'حداکثر مدت هر فصل: ۲۴۰ دقیقه (۴ ساعت)\n\n'"
"74d23ffbd8a2","لطفاً فصل‌های طولانی‌تر را به بخش‌های کوچک‌تر تقسیم کنید.","lib/utils/audio_validator.dart",122,"'لطفاً فصل‌های طولانی‌تر را به بخش‌های کوچک‌تر ..."
"3ced723006bc","حجم فایل شما $sizeMB مگابایت است (حداکثر $kServerMaxFileSizeMB مگابایت). ","lib/utils/audio_validator.dart",131,"warning: 'حجم فایل شما $sizeMB مگابایت است (حدا..."
"161bb4ea6001","آپلود ممکن است زمان‌بر باشد.","lib/utils/audio_validator.dart",132,"'آپلود ممکن است زمان‌بر باشد.',"
"cfc2ece89012","${maxFileSizeBytes ~/ (1024 * 1024)} مگابایت","lib/utils/audio_validator.dart",153,"return '${maxFileSizeBytes ~/ (1024 * 1024)} مگ..."
"f7e69a504ff7","${maxDurationSeconds ~/ 60} دقیقه","lib/utils/audio_validator.dart",158,"return '${maxDurationSeconds ~/ 60} دقیقه';"
"9654900f0535","فرمت: MP3 یا M4A (AAC)","lib/utils/audio_validator.dart",164,"'فرمت: MP3 یا M4A (AAC)',"
"066ce7e1776e","کانال: مونو (Mono)","lib/utils/audio_validator.dart",165,"'کانال: مونو (Mono)',"
"e222ef00d416","نرخ نمونه‌برداری: 44.1 kHz","lib/utils/audio_validator.dart",166,"'نرخ نمونه‌برداری: 44.1 kHz',"
"ad0b6b1454ef","بیت‌ریت: 64-96 kbps","lib/utils/audio_validator.dart",167,"'بیت‌ریت: 64-96 kbps',"
"cbd5bf79f03e","حداکثر مدت هر فصل: ${maxDurationSeconds ~/ 60} دقیقه","lib/utils/audio_validator.dart",168,"'حداکثر مدت هر فصل: ${maxDurationSeconds ~/ 60}..."
"23d54e858056","حداکثر حجم هر فصل: $kServerMaxFileSizeMB مگابایت","lib/utils/audio_validator.dart",169,"'حداکثر حجم هر فصل: $kServerMaxFileSizeMB مگابا..."
"4c917f76d7f2","حجم فایل از حد مجاز سرور بیشتر است.

","lib/utils/audio_validator.dart",188,"return 'حجم فایل از حد مجاز سرور بیشتر است.\n\n'"
"86d1420785cd","حداکثر حجم مجاز: $kServerMaxFileSizeMB مگابایت

","lib/utils/audio_validator.dart",189,"'حداکثر حجم مجاز: $kServerMaxFileSizeMB مگابایت..."
"839e511590d8","لطفاً فایل را با حجم کمتر آپلود کنید.","lib/utils/audio_validator.dart",190,"'لطفاً فایل را با حجم کمتر آپلود کنید.';"
"600f38ed9da6","زمان آپلود به پایان رسید.

","lib/utils/audio_validator.dart",195,"return 'زمان آپلود به پایان رسید.\n\n'"
"8b3240cc292e","لطفاً اتصال اینترنت خود را بررسی کرده و دوباره تلاش کنید.","lib/utils/audio_validator.dart",196,"'لطفاً اتصال اینترنت خود را بررسی کرده و دوباره..."
"8439fc675b92","خطا در اتصال به سرور.

","lib/utils/audio_validator.dart",203,"return 'خطا در اتصال به سرور.\n\n'"
"c0fae4155477","لطفاً اتصال اینترنت خود را بررسی کرده و دوباره تلاش کنید.","lib/utils/audio_validator.dart",204,"'لطفاً اتصال اینترنت خود را بررسی کرده و دوباره..."
"d7c329e72e6a","خطا در احراز هویت.

","lib/utils/audio_validator.dart",212,"return 'خطا در احراز هویت.\n\n'"
"69d6ec459acf","لطفاً از برنامه خارج شده و دوباره وارد شوید.","lib/utils/audio_validator.dart",213,"'لطفاً از برنامه خارج شده و دوباره وارد شوید.';"
"c1bc91178a2e","خطا در آپلود فایل.

","lib/utils/audio_validator.dart",217,"return 'خطا در آپلود فایل.\n\n'"
"d8ff24963e25","لطفاً دوباره تلاش کنید. اگر مشکل ادامه داشت، با پشتیبانی تماس بگیرید.","lib/utils/audio_validator.dart",218,"'لطفاً دوباره تلاش کنید. اگر مشکل ادامه داشت، ب..."
"cb10b9450068","۶","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"f045ce6291a8","۹","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"7d421a92e529","۰","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"ca9ef97b3f1e","۱","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"99f1c852b106","۲","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"18550e3dc096","۳","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"e378cbc2d140","۴","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"902395d8f92f","۵","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"5b2b1c3c1f4e","۸","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"9cc00ea67643","۷","lib/utils/farsi_utils.dart",68,"const farsiDigits = ['۰', '۱', '۲', '۳', '۴', '..."
"4207b0787bed","رایگان","lib/utils/farsi_utils.dart",77,"if (priceToman <= 0) return 'رایگان';"
"1a82fca11978","${match[1]}٬","lib/utils/farsi_utils.dart",82,"(match) => '${match[1]}٬',"
"f9164e3b05ea","$formatted تومان","lib/utils/farsi_utils.dart",85,"return '$formatted تومان';"
"c275823508bf","رایگان","lib/utils/formatters.dart",44,"if (price == 0) return 'رایگان';"
"237d23fc33ba","ایمیل را وارد کنید","lib/utils/validators.dart",8,"return 'ایمیل را وارد کنید';"
"245635b77a2d","فرمت ایمیل نامعتبر است","lib/utils/validators.dart",27,"return 'فرمت ایمیل نامعتبر است';"
"43a2eb0428af","ایمیل بیش از حد طولانی است","lib/utils/validators.dart",32,"return 'ایمیل بیش از حد طولانی است';"
"b4f9f0fbbf53","رمز عبور را وارد کنید","lib/utils/validators.dart",41,"return 'رمز عبور را وارد کنید';"
"4625d4bcfee6","رمز عبور باید حداقل $minLength کاراکتر باشد","lib/utils/validators.dart",45,"return 'رمز عبور باید حداقل $minLength کاراکتر ..."
"451b23c16dd1","رمز عبور باید شامل حداقل یک حرف باشد","lib/utils/validators.dart",51,"//   return 'رمز عبور باید شامل حداقل یک حرف با..."
"7bb6c3b771ae","رمز عبور باید شامل حداقل یک عدد باشد","lib/utils/validators.dart",54,"//   return 'رمز عبور باید شامل حداقل یک عدد با..."
"f614e5e7fc35","تکرار رمز عبور را وارد کنید","lib/utils/validators.dart",63,"return 'تکرار رمز عبور را وارد کنید';"
"f2d6e4ebc98f","رمز عبور مطابقت ندارد","lib/utils/validators.dart",67,"return 'رمز عبور مطابقت ندارد';"
"2bb5ba75eaca","$fieldName را وارد کنید","lib/utils/validators.dart",76,"return fieldName != null ? '$fieldName را وارد ..."
"e7662c2d25b8","این فیلد الزامی است","lib/utils/validators.dart",76,"return fieldName != null ? '$fieldName را وارد ..."
"676376b4ef76","نام را وارد کنید","lib/utils/validators.dart",84,"return 'نام را وارد کنید';"
"8f375a7405d4","نام فقط می‌تواند شامل حروف باشد","lib/utils/validators.dart",97,"return 'نام فقط می‌تواند شامل حروف باشد';"
